month,date,hour,R-value [m2k/w],Stories,Weighted temp. setpoint [C],Weighted RH%,Solar irradiation [w/m2],Outside temp. [C],Outside RH%,Heating (Malfunctioning Sensor),Cooling load [kwh],
12,8,12,4.2,30,22,71,0.3,4,77,245.48,132,270.02
12,8,13,3.7,14,22,60,0.27,6,77,127.01,67.2,139.71
12,8,14,3.4,30,24,62,0.24,7,77,307.35,150,338.09
12,8,15,4.1,20,23,79,0.21,8,77,162.11,104,178.33
12,8,16,4.0,12,22,73,0.18,7,77,101.40,60,111.54
12,8,17,3.3,14,22,80,0.15,6,77,148.91,67.2,163.80
12,8,18,4.3,3,23,70,0,4,77,28.07,13.2,30.88
12,8,19,4.0,5,24,61,0,2,77,53.79,20,59.17
12,8,20,4.3,22,18,75,0,0,77,200.73,79.2,220.80
12,8,21,4.3,8,17,78,0,-2,77,74.48,25.6,81.93
12,8,22,3.5,12,19,68,0,-4,77,149.60,33.6,164.56
12,8,23,3.4,8,17,72,0,-8,77,106.27,16,116.90
12,8,24,3.8,26,18,73,0,-10,77,325.91,41.6,358.50
12,9,1,3.3,1,19,73,0,-12,77,15.19,1.2,16.71
12,9,2,3.4,28,19,61,0,-11,77,409.29,39.2,450.22
12,9,3,3.5,7,16,77,0,-11,77,93.33,9.8,102.67
12,9,4,3.3,8,18,70,0,-11,77,117.74,11.2,129.51
12,9,5,3.8,2,19,80,0,-9,77,25.05,3.6,27.56
12,9,6,3.7,24,18,60,0,-8,77,300.97,48,331.07
12,9,7,3.9,17,18,63,0.15,-6,77,183.66,40.8,202.02
12,9,8,4.2,29,23,60,0.18,-4,77,305.42,81.2,335.96
12,9,9,4.3,19,23,66,0.21,-3,77,188.67,57,207.54
12,9,10,3.4,14,21,74,0.24,-1,77,158.94,47.6,174.84
12,9,11,3.9,24,23,74,0.27,2,77,229.33,96,252.27
12,9,12,3.3,21,20,68,0.3,4,77,208.73,92.4,229.60
12,9,13,4.0,25,20,65,0.27,6,77,198.33,120,218.17
12,9,14,3.5,24,22,62,0.24,7,77,227.43,120,250.17
12,9,15,3.5,12,22,74,0.21,8,77,111.20,62.4,122.32
12,9,16,4.3,5,22,71,0.18,7,77,39.38,25,43.32
12,9,17,4.3,12,20,70,0.15,6,77,93.67,57.6,103.04
12,9,18,3.5,17,21,80,0,4,77,186.68,74.8,205.34
12,9,19,3.3,2,23,78,0,2,77,25.27,8,27.80
12,9,20,4.3,24,18,63,0,0,77,221.21,86.4,243.33
12,9,21,4.1,12,16,60,0,-2,77,116.29,38.4,127.92
12,9,22,4.2,21,18,63,0,-4,77,214.83,58.8,236.32
12,9,23,3.5,24,18,64,0,-8,77,317.26,48,348.98
12,9,24,3.7,6,18,60,0,-10,77,77.95,9.6,85.74
12,10,1,3.9,15,18,78,0,-12,77,189.23,18,208.15
12,10,2,3.9,28,17,71,0,-11,77,342.46,39.2,376.71
12,10,3,3.6,15,18,68,0,-11,77,202.64,21,222.90
12,10,4,3.9,9,16,60,0,-11,77,109.00,12.6,119.90
12,10,5,4.0,24,19,68,0,-9,77,286.80,43.2,315.48
12,10,6,3.3,28,16,67,0,-8,77,377.58,56,415.33
12,10,7,3.3,17,16,75,0.15,-6,77,206.40,40.8,227.04
12,10,8,3.3,28,21,65,0.18,-4,77,359.76,78.4,395.73
12,10,9,3.5,3,24,78,0.21,-3,77,37.03,9,40.73
12,10,10,3.6,8,24,66,0.24,-1,77,91.93,27.2,101.12
12,10,11,4.1,30,23,64,0.27,2,77,275.12,120,302.63
12,10,12,4.1,30,20,77,0.3,4,77,237.80,132,261.59
12,10,13,4.2,9,23,77,0.27,6,77,72.50,43.2,79.75
12,10,14,4.0,21,20,66,0.24,7,77,164.68,105,181.14
12,10,15,3.7,3,21,69,0.21,8,77,25.76,15.6,28.33
12,10,16,3.3,4,23,76,0.18,7,77,41.86,20,46.04
12,10,17,3.6,1,23,74,0.15,6,77,9.98,4.8,10.98
12,10,18,3.3,24,23,67,0,4,77,293.33,105.6,322.67
12,10,19,3.8,30,22,79,0,2,77,322.89,120,355.18
12,10,20,3.5,2,19,73,0,0,77,22.93,7.2,25.23
12,10,21,4.0,23,19,72,0,-2,77,240.54,73.6,264.60
12,10,22,4.1,26,17,75,0,-4,77,264.65,72.8,291.12
12,10,23,4.0,14,16,71,0,-8,77,155.28,28,170.81
12,10,24,4.0,24,17,68,0,-10,77,281.80,38.4,309.98
12,11,1,3.5,7,17,70,0,-12,77,131.55,6.3,144.71
12,11,2,3.8,15,17,75,0,-11,77,254.21,15.75,279.63
12,11,3,4.0,16,18,70,0,-11,77,263.10,16.8,289.41
12,11,4,4.1,13,17,60,0,-11,77,207.76,13.65,228.54
12,11,5,3.6,5,17,70,0,-9,77,87.19,6.75,95.91
12,11,6,4.0,9,17,76,0,-8,77,137.98,13.5,151.78
12,11,7,3.3,18,17,75,0.15,-6,77,305.59,32.4,336.15
12,11,8,3.8,2,23,77,0.18,-4,77,31.16,4.2,34.27
12,11,9,4.3,4,22,79,0.21,-3,77,52.72,9,57.99
12,11,10,3.9,6,21,62,0.24,-1,77,83.04,15.3,91.34
12,11,11,4.0,6,21,79,0.27,2,77,73.99,18,81.39
12,11,12,3.8,5,22,77,0.3,4,77,62.50,16.5,68.75
12,11,13,3.3,25,23,62,0.27,6,77,365.91,90,402.50
12,11,14,4.2,24,22,72,0.24,7,77,264.14,90,290.56
12,11,15,3.6,2,20,67,0.21,8,77,24.60,7.8,27.06
12,11,16,3.9,17,23,64,0.18,7,77,214.35,63.75,235.79
12,11,17,4.1,17,24,69,0.15,6,77,213.43,61.2,234.78
12,11,18,3.4,3,24,70,0,4,77,50.10,9.9,55.11
12,11,19,3.4,16,22,74,0,2,77,265.76,48,292.34
12,11,20,3.9,2,19,70,0,0,77,28.60,5.4,31.46
12,11,21,4.3,28,17,62,0,-2,77,367.09,67.2,403.80
12,11,22,3.9,29,18,65,0,-4,77,439.83,60.9,483.82
12,11,23,3.9,19,16,74,0,-8,77,294.62,28.5,324.08
12,11,24,4.3,8,16,62,0,-10,77,117.91,9.6,129.70
12,12,1,4.2,11,18,74,0,-12,77,174.10,9.9,191.51
12,12,2,3.5,25,17,80,0,-11,77,460.54,26.25,506.59
12,12,3,3.5,28,18,65,0,-11,77,529.20,29.4,582.12
12,12,4,3.9,22,18,72,0,-11,77,370.19,23.1,407.21
12,12,5,4.0,1,19,75,0,-9,77,16.10,1.35,17.71
12,12,6,4.1,6,17,62,0,-8,77,91.28,9,100.41
12,12,7,3.6,25,17,68,0.15,-6,77,392.71,45,431.98
12,12,8,4.0,30,20,68,0.18,-4,77,426.56,63,469.22
12,12,9,4.2,9,24,80,0.21,-3,77,125.89,20.25,138.48
12,12,10,3.4,29,22,73,0.24,-1,77,461.87,73.95,508.05
12,12,11,3.7,14,21,62,0.27,2,77,190.32,42,209.36
12,12,12,4.0,17,22,80,0.3,4,77,202.83,56.1,223.11
12,12,13,3.9,27,21,79,0.27,6,77,313.79,97.2,345.17
12,12,14,3.7,30,22,73,0.24,7,77,374.19,112.5,411.61
12,12,15,3.9,7,23,64,0.21,8,77,85.26,27.3,93.78
12,12,16,3.3,23,23,77,0.18,7,77,335.94,86.25,369.53
12,12,17,3.8,28,23,80,0.15,6,77,369.16,100.8,406.07
12,12,18,3.6,27,23,69,0,4,77,418.88,89.1,460.76
12,12,19,4.0,9,21,71,0,2,77,125.33,27,137.86
12,12,20,4.2,1,18,71,0,0,77,13.02,2.7,14.33
12,12,21,3.7,7,18,74,0,-2,77,106.84,16.8,117.53
12,12,22,3.7,19,16,69,0,-4,77,291.93,39.9,321.13
12,12,23,4.0,21,19,61,0,-8,77,338.36,31.5,372.20
12,12,24,4.0,19,16,63,0,-10,77,300.68,22.8,330.74
12,13,1,3.7,19,17,65,0,-12,77,339.69,17.1,373.66
12,13,2,3.3,6,18,68,0,-11,77,119.86,6.3,131.85
12,13,3,3.4,14,16,77,0,-11,77,260.44,14.7,286.49
12,13,4,3.7,28,16,66,0,-11,77,484.89,29.4,533.38
12,13,5,4.3,2,19,78,0,-9,77,29.92,2.7,32.91
12,13,6,4.2,22,19,70,0,-8,77,334.06,33,367.47
12,13,7,4.3,28,18,68,0.15,-6,77,374.74,50.4,412.22
12,13,8,3.9,12,22,79,0.18,-4,77,179.54,25.2,197.49
12,13,9,4.0,5,22,67,0.21,-3,77,71.59,11.25,78.75
12,13,10,4.0,9,23,62,0.24,-1,77,125.94,22.95,138.54
12,13,11,3.3,20,22,74,0.27,2,77,305.45,60,336.00
12,13,12,3.4,29,20,67,0.3,4,77,394.49,95.7,433.93
12,13,13,4.1,27,22,62,0.27,6,77,311.49,97.2,342.64
12,13,14,3.9,19,23,62,0.24,7,77,233.72,71.25,257.10
12,13,15,3.3,24,24,76,0.21,8,77,346.18,93.6,380.80
12,13,16,3.6,29,20,72,0.18,7,77,367.13,108.75,403.85
12,13,17,3.3,16,22,71,0.15,6,77,239.15,57.6,263.07
12,13,18,3.9,26,23,67,0,4,77,373.33,85.8,410.67
12,13,19,3.5,18,24,65,0,2,77,304.20,54,334.62
12,13,20,4.2,28,19,72,0,0,77,370.83,75.6,407.92
12,13,21,3.8,28,19,64,0,-2,77,429.03,67.2,471.93
12,13,22,3.8,28,17,63,0,-4,77,429.58,58.8,472.54
12,13,23,4.3,11,18,71,0,-8,77,160.40,16.5,176.43
12,13,24,3.5,7,19,63,0,-10,77,132.60,8.4,145.86
12,14,1,4.1,12,17,64,0,-12,77,193.83,10.8,213.21
12,14,2,3.4,18,19,80,0,-11,77,351.93,18.9,387.12
12,14,3,4.2,5,17,80,0,-11,77,76.76,5.25,84.43
12,14,4,3.4,3,19,65,0,-11,77,59.25,3.15,65.18
12,14,5,3.4,20,19,80,0,-9,77,379.26,27,417.19
12,14,6,4.2,6,19,65,0,-8,77,91.64,9,100.81
12,14,7,3.3,25,16,70,0.15,-6,77,419.70,45,461.67
12,14,8,3.5,18,20,65,0.18,-4,77,293.66,37.8,323.02
12,14,9,3.9,12,23,80,0.21,-3,77,177.69,27,195.46
12,14,10,3.7,26,21,66,0.24,-1,77,377.18,66.3,414.89
12,14,11,3.5,12,21,79,0.27,2,77,169.11,36,186.03
12,14,12,3.3,7,23,74,0.3,4,77,103.36,23.1,113.69
12,14,13,3.8,25,21,62,0.27,6,77,304.61,90,335.07
12,14,14,3.3,28,20,64,0.24,7,77,380.33,105,418.37
12,14,15,3.8,28,22,70,0.21,8,77,339.32,109.2,373.25
12,14,16,3.4,17,21,60,0.18,7,77,237.38,63.75,261.11
12,14,17,4.3,14,24,76,0.15,6,77,165.88,50.4,182.47
12,14,18,3.8,24,22,77,0,4,77,342.63,79.2,376.89
12,14,19,3.4,10,22,66,0,2,77,167.87,30,184.65
12,14,20,3.9,27,17,73,0,0,77,370.73,72.9,407.80
12,14,21,3.9,17,19,74,0,-2,77,250.53,40.8,275.59
12,14,22,4.1,6,16,67,0,-4,77,83.41,12.6,91.76
12,14,23,4.2,16,18,68,0,-8,77,239.71,24,263.69
12,14,24,3.9,13,18,77,0,-10,77,214.17,15.6,235.58
12,15,1,3.8,18,18,75,0,-12,77,314.53,16.2,345.98
12,15,2,4.0,8,19,64,0,-11,77,134.45,8.4,147.90
12,15,3,4.3,3,19,66,0,-11,77,46.80,3.15,51.48
12,15,4,3.5,25,16,63,0,-11,77,459.29,26.25,505.21
12,15,5,4.3,20,18,76,0,-9,77,294.53,27,323.99
12,15,6,4.0,7,18,80,0,-8,77,109.33,10.5,120.26
12,15,7,4.1,16,16,73,0.15,-6,77,215.32,28.8,236.85
12,15,8,3.4,1,22,79,0.18,-4,77,17.16,2.1,18.88
12,15,9,4.2,4,24,64,0.21,-3,77,56.67,9,62.33
12,15,10,3.5,12,22,62,0.24,-1,77,188.49,30.6,207.33
12,15,11,3.9,19,24,68,0.27,2,77,257.47,57,283.22
12,15,12,4.0,23,20,73,0.3,4,77,263.35,75.9,289.69
12,15,13,3.7,20,20,78,0.27,6,77,239.19,72,263.11
12,15,14,3.9,3,23,75,0.24,7,77,36.15,11.25,39.77
12,15,15,3.5,18,23,68,0.21,8,77,242.74,70.2,267.02
12,15,16,3.5,16,22,69,0.18,7,77,218.51,60,240.37
12,15,17,3.7,17,24,78,0.15,6,77,234.09,61.2,257.50
12,15,18,4.0,24,21,72,0,4,77,321.75,79.2,353.93
12,15,19,3.9,18,23,67,0,2,77,267.69,54,294.46
12,15,20,3.6,30,17,70,0,0,77,448.13,81,492.94
12,15,21,3.4,21,19,79,0,-2,77,354.53,50.4,389.98
12,15,22,4.2,15,16,76,0,-4,77,201.16,31.5,221.28
12,15,23,3.9,19,18,69,0,-8,77,306.19,28.5,336.81
12,15,24,3.6,28,17,61,0,-10,77,501.28,33.6,551.41
12,16,1,3.5,11,17,80,0,-12,77,205.78,9.9,226.36
12,16,2,3.4,15,16,74,0,-11,77,280.04,15.75,308.04
12,16,3,3.5,13,18,62,0,-11,77,246.54,13.65,271.19
12,16,4,4.0,17,18,77,0,-11,77,277.31,17.85,305.04
12,16,5,3.4,1,17,61,0,-9,77,18.66,1.35,20.53
12,16,6,3.4,10,19,74,0,-8,77,186.69,15,205.36
12,16,7,4.3,6,16,60,0.15,-6,77,78.35,10.8,86.18
12,16,8,3.8,15,21,73,0.18,-4,77,226.97,31.5,249.67
12,16,9,3.5,16,20,65,0.21,-3,77,253.37,36,278.71
12,16,10,3.7,7,22,73,0.24,-1,77,102.45,17.85,112.69
12,16,11,3.5,11,21,79,0.27,2,77,155.02,33,170.52
12,16,12,3.8,8,20,61,0.3,4,77,98.32,26.4,108.15
12,16,13,3.8,14,20,67,0.27,6,77,165.51,50.4,182.06
12,16,14,3.8,23,23,62,0.24,7,77,290.38,86.25,319.41
12,16,15,4.2,14,22,79,0.21,8,77,152.25,54.6,167.48
12,16,16,3.4,11,23,65,0.18,7,77,158.85,41.25,174.74
12,16,17,3.4,13,24,73,0.15,6,77,195.67,46.8,215.24
12,16,18,3.4,17,23,69,0,4,77,279.25,56.1,307.18
12,16,19,3.4,7,20,79,0,2,77,112.00,21,123.20
12,16,20,4.0,9,19,76,0,0,77,124.48,24.3,136.93
12,16,21,3.3,13,17,61,0,-2,77,222.38,31.2,244.62
12,16,22,4.2,2,17,76,0,-4,77,27.30,4.2,30.03
12,16,23,3.5,4,19,75,0,-8,77,72.46,6,79.70
12,16,24,3.4,27,16,73,0,-10,77,496.72,32.4,546.39
12,17,1,4.0,28,18,76,0,-12,77,464.28,25.2,510.70
12,17,2,3.6,26,16,61,0,-11,77,465.47,27.3,512.02
12,17,3,3.4,18,16,61,0,-11,77,341.21,18.9,375.33
12,17,4,3.6,6,19,75,0,-11,77,110.67,6.3,121.73
12,17,5,3.4,4,16,66,0,-9,77,73.03,5.4,80.33
12,17,6,3.8,3,16,80,0,-8,77,47.74,4.5,52.52
12,17,7,3.9,28,16,76,0.15,-6,77,394.51,50.4,433.96
12,17,8,3.9,26,23,76,0.18,-4,77,395.17,54.6,434.68
12,17,9,4.1,5,24,80,0.21,-3,77,71.65,11.25,78.81
12,17,10,4.0,15,20,75,0.24,-1,77,195.00,38.25,214.50
12,17,11,3.3,20,22,72,0.27,2,77,306.36,60,337.00
12,17,12,4.3,4,24,69,0.3,4,77,46.60,13.2,51.27
12,17,13,3.7,25,22,68,0.27,6,77,316.55,90,348.21
12,17,14,4.0,28,23,64,0.24,7,77,334.78,105,368.25
12,17,15,3.3,28,23,72,0.21,8,77,397.94,109.2,437.73
12,17,16,4.2,2,22,77,0.18,7,77,22.48,7.5,24.72
12,17,17,3.8,21,23,70,0.15,6,77,278.53,75.6,306.38
12,17,18,3.9,12,22,66,0,4,77,169.46,39.6,186.41
12,17,19,4.0,1,24,78,0,2,77,14.58,3,16.04
12,17,20,4.2,4,16,73,0,0,77,50.05,10.8,55.05
12,17,21,3.5,17,18,78,0,-2,77,273.58,40.8,300.94
12,17,22,3.6,8,16,80,0,-4,77,125.50,16.8,138.05
12,17,23,4.0,17,19,78,0,-8,77,269.13,25.5,296.04
12,17,24,4.3,25,19,73,0,-10,77,381.10,30,419.22
12,18,1,3.8,13,16,70,0,-12,77,221.60,11.7,243.76
12,18,2,4.1,28,19,72,0,-11,77,455.00,29.4,500.50
12,18,3,3.7,3,19,63,0,-11,77,54.57,3.15,60.02
12,18,4,3.9,5,18,70,0,-11,77,84.33,5.25,92.76
12,18,5,3.8,26,19,73,0,-9,77,441.66,35.1,485.82
12,18,6,3.5,4,18,63,0,-8,77,72.34,6,79.58
12,18,7,3.4,12,17,76,0.15,-6,77,197.47,21.6,217.22
12,18,8,3.6,3,22,68,0.18,-4,77,49.06,6.3,53.97
12,18,9,3.8,24,22,78,0.21,-3,77,357.47,54,393.22
12,18,10,3.3,8,24,71,0.24,-1,77,136.48,20.4,150.13
12,18,11,3.8,27,22,64,0.27,2,77,363.43,81,399.78
12,18,12,3.3,15,21,64,0.3,4,77,215.80,49.5,237.38
12,18,13,3.7,11,24,72,0.27,6,77,144.34,39.6,158.77
12,18,14,4.3,25,21,74,0.24,7,77,262.06,93.75,288.27
12,18,15,4.3,28,23,75,0.21,8,77,303.93,109.2,334.32
12,18,16,4.2,29,22,77,0.18,7,77,325.90,108.75,358.50
12,18,17,3.4,13,24,61,0.15,6,77,199.11,46.8,219.02
12,18,18,3.3,29,22,76,0,4,77,477.40,95.7,525.14
12,18,19,3.4,11,22,68,0,2,77,184.17,33,202.59
12,18,20,3.3,9,19,66,0,0,77,152.93,24.3,168.23
12,18,21,4.2,26,17,69,0,-2,77,345.74,62.4,380.31
12,18,22,3.6,10,18,79,0,-4,77,162.22,21,178.44
12,18,23,4.1,30,16,61,0,-8,77,449.63,45,494.60
12,18,24,3.4,4,17,65,0,-10,77,75.47,4.8,83.02
12,19,1,3.6,19,18,63,0,-12,77,355.19,17.1,390.71
12,19,2,4.1,17,18,73,0,-11,77,271.79,17.85,298.97
12,19,3,4.1,17,19,70,0,-11,77,276.87,17.85,304.56
12,19,4,3.5,15,17,72,0,-11,77,276.96,15.75,304.66
12,19,5,3.7,22,19,79,0,-9,77,382.92,29.7,421.21
12,19,6,3.8,20,18,70,0,-8,77,330.39,30,363.43
12,19,7,4.2,6,16,62,0.15,-6,77,80.00,10.8,88.00
12,19,8,4.1,18,24,73,0.18,-4,77,265.61,37.8,292.17
12,19,9,3.5,23,22,71,0.21,-3,77,374.41,51.75,411.85
12,19,10,3.8,2,22,72,0.24,-1,77,28.54,5.1,31.39
12,19,11,4.2,16,20,77,0.27,2,77,183.52,48,201.88
12,19,12,3.3,3,21,62,0.3,4,77,43.30,9.9,47.63
12,19,13,3.8,1,23,73,0.27,6,77,12.49,3.6,13.74
12,19,14,3.4,6,20,76,0.24,7,77,77.51,22.5,85.27
12,19,15,4.1,8,23,71,0.21,8,77,91.66,31.2,100.82
12,19,16,4.3,20,22,69,0.18,7,77,222.33,75,244.56
12,19,17,4.0,19,23,63,0.15,6,77,241.89,68.4,266.08
12,19,18,3.9,3,24,66,0,4,77,43.90,9.9,48.29
12,19,19,4.3,24,24,80,0,2,77,326.37,72,359.01
12,19,20,3.4,23,18,66,0,0,77,372.57,62.1,409.82
12,19,21,3.8,22,16,62,0,-2,77,320.59,52.8,352.65
12,19,22,3.9,16,19,62,0,-4,77,247.69,33.6,272.46
12,19,23,3.3,15,19,63,0,-8,77,292.27,22.5,321.50
12,19,24,3.4,29,19,78,0,-10,77,557.18,34.8,557.18
12,20,1,3.3,22,18,73,0,-12,77,443.67,19.8,443.67
12,20,2,4.2,9,18,80,0,-11,77,140.30,9.45,140.30
12,20,3,3.7,20,16,74,0,-11,77,343.11,21,343.11
12,20,4,3.3,2,17,61,0,-11,77,39.67,2.1,39.67
12,20,5,4.0,19,16,64,0,-9,77,295.57,25.65,295.57
12,20,6,3.5,8,19,61,0,-8,77,147.31,12,147.31
12,20,7,3.7,22,17,70,0.15,-6,77,335.35,39.6,335.35
12,20,8,3.3,30,21,66,0.18,-4,77,527.50,63,527.50
12,20,9,4.3,3,20,65,0.21,-3,77,38.67,6.75,38.67
12,20,10,3.8,4,24,62,0.24,-1,77,59.97,10.2,59.97
12,20,11,4.1,25,24,66,0.27,2,77,323.17,75,323.17
12,20,12,4.3,24,24,67,0.3,4,77,280.47,79.2,280.47
12,20,13,3.8,17,21,62,0.27,6,77,207.13,61.2,207.13
12,20,14,3.4,10,20,62,0.24,7,77,132.28,37.5,132.28
12,20,15,3.7,25,22,62,0.21,8,77,315.20,97.5,315.20
12,20,16,4.3,27,22,65,0.18,7,77,302.02,101.25,302.02
12,20,17,3.4,21,23,77,0.15,6,77,308.05,75.6,308.05
12,20,18,3.9,27,21,77,0,4,77,368.65,89.1,368.65
12,20,19,4.3,28,24,77,0,2,77,379.30,84,379.30
12,20,20,3.7,5,18,75,0,0,77,73.51,13.5,73.51
12,20,21,4.1,22,19,63,0,-2,77,312.83,52.8,312.83
12,20,22,3.9,28,16,68,0,-4,77,408.69,58.8,408.69
12,20,23,3.3,8,16,60,0,-8,77,149.15,12,149.15
12,20,24,4.3,15,19,74,0,-10,77,228.40,18,228.40
12,21,1,3.3,8,18,61,0,-12,77,177.6969697,14.4,177.70
12,21,2,3.8,2,19,62,0,-11,77,38.55263158,4.2,38.55
12,21,3,3.9,12,18,70,0,-11,77,220.3076923,25.2,220.31
12,21,4,3.8,14,16,74,0,-11,77,253.8421053,29.4,253.84
12,21,5,4.3,23,17,62,0,-9,77,365.0581395,62.1,365.06
12,21,6,3.4,23,19,70,0,-8,77,467.4411765,69,467.44
12,21,7,4.1,16,19,69,0.15,-6,77,245.4634146,57.6,245.46
12,21,8,3.7,10,24,60,0.18,-4,77,179.3243243,42,179.32
12,21,9,4.1,12,22,79,0.21,-3,77,178.8292683,54,178.83
12,21,10,3.7,14,24,75,0.24,-1,77,228.3513514,71.4,228.35
12,21,11,3.7,13,21,75,0.27,2,77,183.0540541,78,183.05
12,21,12,3.5,17,23,74,0.3,4,77,249.6571429,112.2,249.66
12,21,13,3.5,13,22,64,0.27,6,77,181.6285714,93.6,181.63
12,21,14,3.4,16,22,69,0.24,7,77,226.5882353,120,226.59
12,21,15,4.2,6,21,72,0.21,8,77,66.07142857,46.8,66.07
12,21,16,3.7,28,23,65,0.18,7,77,386.7027027,210,386.70
12,21,17,3.4,27,23,67,0.15,6,77,420.8823529,194.4,420.88
12,21,18,3.7,18,21,75,0,4,77,274.1351351,118.8,274.14
12,21,19,4.2,23,21,73,0,2,77,322.8214286,138,322.82
12,21,20,3.3,7,19,72,0,0,77,125.1515152,37.8,125.15
12,21,21,4.2,1,17,73,0,-2,77,14.03571429,4.8,14.04
12,21,22,4.1,17,18,80,0,-4,77,259.7682927,71.4,259.77
12,21,23,3.3,5,18,72,0,-8,77,102.6515152,15,102.65
12,21,24,3.5,3,19,70,0,-10,77,61.37142857,7.2,61.37
12,22,1,3.9,26,19,74,0,-12,77,492.6666667,46.8,492.67
12,22,2,3.3,28,18,67,0,-11,77,608.7878788,58.8,608.79
12,22,3,3.7,24,19,63,0,-11,77,474.8108108,50.4,474.81
12,22,4,4.3,19,17,79,0,-11,77,309.744186,39.9,309.74
12,22,5,3.3,4,17,77,0,-9,77,81.81818182,10.8,81.82
12,22,6,3.6,29,16,80,0,-8,77,524.8194444,87,524.82
12,22,7,3.4,26,17,66,0.15,-6,77,463.0294118,93.6,463.03
12,22,8,4.1,17,21,73,0.18,-4,77,256.8658537,71.4,256.87
12,22,9,3.5,23,21,79,0.21,-3,77,393.3,103.5,393.30
12,22,10,3.5,23,23,78,0.24,-1,77,388.0428571,117.3,388.04
12,22,11,3.8,21,20,79,0.27,2,77,281.0131579,126,281.01
12,22,12,4.1,24,24,72,0.3,4,77,308.7804878,158.4,308.78
12,22,13,3.9,20,21,76,0.27,6,77,241.2820513,144,241.28
12,22,14,3.4,10,24,70,0.24,7,77,148.8235294,75,148.82
12,22,15,3.3,21,24,67,0.21,8,77,319.7727273,163.8,319.77
12,22,16,3.9,14,21,68,0.18,7,77,173.9230769,105,173.92
12,22,17,3.5,6,21,78,0.15,6,77,85.8,43.2,85.80
12,22,18,4.0,16,24,61,0,4,77,243.2,105.6,243.20
12,22,19,3.9,11,21,69,0,2,77,166.8333333,66,166.83
12,22,20,4.3,7,19,61,0,0,77,96.94186047,37.8,96.94
12,22,21,3.4,6,17,61,0,-2,77,105.0882353,28.8,105.09
12,22,22,3.9,18,16,60,0,-4,77,280.8461538,75.6,280.85
12,22,23,4.2,5,17,72,0,-8,77,79.16666667,15,79.17
12,22,24,3.4,17,16,73,0,-10,77,338.5,40.8,338.50
12,23,1,4.1,27,16,63,0,-12,77,465.5853659,48.6,465.59
12,23,2,3.4,25,19,62,0,-11,77,538.6029412,52.5,538.60
12,23,3,3.8,6,19,65,0,-11,77,115.4210526,12.6,115.42
12,23,4,3.6,13,17,76,0,-11,77,252.9583333,27.3,252.96
12,23,5,3.4,22,17,71,0,-9,77,438.7058824,59.4,438.71
12,23,6,3.8,2,18,76,0,-8,77,35.55263158,6,35.55
12,23,7,3.4,16,17,62,0.15,-6,77,285.8823529,57.6,285.88
12,23,8,3.4,17,24,61,0.18,-4,77,331.5,71.4,331.50
12,23,9,4.2,19,23,60,0.21,-3,77,285.452381,85.5,285.45
12,23,10,4.3,25,23,71,0.24,-1,77,344.7674419,127.5,344.77
12,23,11,3.7,22,22,76,0.27,2,77,316.9189189,132,316.92
12,23,12,3.7,7,20,63,0.3,4,77,91.18918919,46.2,91.19
12,23,13,3.7,8,22,74,0.27,6,77,104.6486486,57.6,104.65
12,23,14,3.7,27,24,61,0.24,7,77,372.527027,202.5,372.53
12,23,15,4.2,10,24,71,0.21,8,77,119.1666667,78,119.17
12,23,16,3.7,4,24,72,0.18,7,77,56.21621622,30,56.22
12,23,17,3.7,7,20,76,0.15,6,77,92.32432432,50.4,92.32
12,23,18,4.0,29,24,64,0,4,77,439.7125,191.4,439.71
12,23,19,3.4,16,24,79,0,2,77,294.5882353,96,294.59
12,23,20,3.4,28,16,71,0,0,77,455.4117647,151.2,455.41
12,23,21,3.3,2,19,69,0,-2,77,37.36363636,9.6,37.36
12,23,22,4.1,16,16,72,0,-4,77,235.1219512,67.2,235.12
12,23,23,3.3,11,17,77,0,-8,77,220.8333333,33,220.83
12,23,24,4.1,22,19,62,0,-10,77,386.3414634,52.8,386.34
12,24,1,3.6,15,17,68,0,-12,77,298.75,27,298.75
12,24,2,3.4,4,18,80,0,-11,77,84,8.4,84.00
12,24,3,4.2,16,17,65,0,-11,77,268.952381,33.6,268.95
12,24,4,3.6,28,16,71,0,-11,77,537.0555556,58.8,537.06
12,24,5,4.3,12,16,78,0,-9,77,185.0232558,32.4,185.02
12,24,6,4.3,11,16,61,0,-8,77,168.3255814,33,168.33
12,24,7,3.7,29,18,78,0.15,-6,77,480.4594595,104.4,480.46
12,24,8,4.0,9,24,77,0.18,-4,77,147.375,37.8,147.38
12,24,9,3.8,22,23,79,0.21,-3,77,360.9736842,99,360.97
12,24,10,4.3,9,24,66,0.24,-1,77,127.255814,45.9,127.26
12,24,11,3.3,11,21,60,0.27,2,77,176.1666667,66,176.17
12,24,12,4.1,22,24,76,0.3,4,77,281.9756098,145.2,281.98
12,24,13,3.6,28,20,75,0.27,6,77,356.6111111,201.6,356.61
12,24,14,3.5,11,20,63,0.24,7,77,144.4142857,82.5,144.41
12,24,15,3.9,16,21,60,0.21,8,77,192.2051282,124.8,192.21
12,24,16,3.9,4,24,78,0.18,7,77,53.12820513,30,53.13
12,24,17,4.1,18,20,80,0.15,6,77,214.6829268,129.6,214.68
12,24,18,4.1,18,20,79,0,4,77,241.902439,118.8,241.90
12,24,19,3.9,23,22,65,0,2,77,357.3846154,138,357.38
12,24,20,3.3,8,19,79,0,0,77,142.6666667,43.2,142.67
